Quellzeile,Autor/Herausgeber,Erscheinungsjahr,Titel (Auflage),Ort,Vermerk im Buch,Standort (Raum),Regal,Fach,Anzahl des Exemplares in Thulb,Seitenanzahl,Teil von (Buchreihe etc)
873,"Mitzka, Walther  ",1957,Deutscher Wortatlas. Band 5 ,Gießen,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,41 + Karten,Deutscher Sprachatlas
874,"Spangenberg, Karl",1969,Thüringisches Wörterbuch IV. Band 5. Lieferung Mann-Melkter,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,474-599,
875,"Spangenberg, Karl",1967,Thüringisches Wörterbuch IV. Band 3. Lieferung Leikauf-Luder,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,217-600,
876,"Spangenberg, Karl",1966,Thüringisches Wörterbuch IV. Band 1. und 2. Lieferung I-Leikauf,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,I-216,
877,"Spangenberg, Karl",1976,Thüringisches Wörterbuch V. Band 2. und 3. Lieferung Reisigagen-Sauerampfer,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,129-384,
878,"Spangenberg, Karl",1984,Thüringisches Wörterbuch VI. Band 3. Lieferung Tröckelhudel-umschlagen,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,257-384,
879,"Spangenberg, Karl",1983,Thüringisches Wörterbuch VI. Band 1. und 2. Lieferung t-Tröckelhadich,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,I-256,
880,"Spangenberg, Karl",1985,Thüringisches Wörterbuch VI. Band 4. und 5. Lieferung Umschlagetuch-vorkommen,Berlin,Universitätsbibliothek Jena Zweigstelle Literatur- und Kunstwissenschaft,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,385-640,
881,"Spangenberg, Karl",1986,Thüringisches Wörterbuch VI. Band 6. Lieferung vorkrakeln-Wasen,Berlin,Kreisbibliothek Saalfeld,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,641-768,
882,"Spangenberg, Karl",1988,Thüringisches Wörterbuch VI. Band 8. Lieferung weitergehen-Winterapfel,Berlin,Kreisbibliothek Saalfeld,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,897-1024,
883,"Lösch, Wolfgang",1999,Thüringisches Wörterbuch I. Band 12. Lieferung Drescher-D-Zug,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,1359-1474,
884,"Spangenberg, Karl",1980,Thüringisches Wörterbuch V. Band 8. und 9. Lieferung Schnuppe-Seichtgalle (ohne Deckblatt),Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,897-1152,
885,"Spangenberg, Karl",1970,Thüringisches Wörterbuch IV. Band 6. Lieferung Melktiegel-muffeln,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,601-728,
886,"Spangenberg, Karl",1971,Thüringisches Wörterbuch IV. Band 7. Lieferung muffeln-Nesthocker,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,729-856,
887,"Spangenberg, Karl",1972,Thüringisches Wörterbuch IV. Band 8. Lieferung Nesthökel-Oxycroceuspflaster,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,857-984,
888,"Spangenberg, Karl",1978,Thüringisches Wörterbuch V. Band 4. und 5. Lieferung Sauerampfer-Schlangenspritze,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,385-640,
889,"Spangenberg, Karl",1973,Thüringisches Wörterbuch IV. Band 9. Lieferung p-Pfingstmaie,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,987-1112,
890,"Spangenberg, Karl",1976,Thüringisches Wörterbuch V. Band 1. Lieferung r-Reisig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,3-127,
891,"Spangenberg, Karl",1975,Thüringisches Wörterbuch IV. Band 11. Lieferung plispern-quutschern,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,1241-1388,
892,"Spangenberg, Karl",1974,Thüringisches Wörterbuch IV. Band 10. Lieferung Pfingstmaien-plispeln,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,1113-1240,
893,"Lösch, Wolfgang",1995,Thüringisches Wörterbuch I. Band 5. und 6. Lieferung außenwendigs-beterig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,463-718,
894,"Lösch, Wolfgang",1995,Thüringisches Wörterbuch I. Band 5. und 6. Lieferung außenwendigs-beterig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,463-718,
895,"Lösch, Wolfgang",1995,Thüringisches Wörterbuch I. Band 5. und 6. Lieferung außenwendigs-beterig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,463-718,
896,"Lösch, Wolfgang",1992,Thüringisches Wörterbuch I. Band 2. Lieferung abwamsen-anlegen,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,79-206,
897,"Lösch, Wolfgang",1991,Thüringisches Wörterbuch I. Band 1. Lieferung A-abwalmen,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,I-78,
898,"Lösch, Wolfgang",1993,Thüringisches Wörterbuch I. Band 3. Lieferung Anlegepinsel-aufherin,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,207-334,
899,"Spangenberg, Karl",1968,Thüringisches Wörterbuch IV. Band 4. Lieferung Luderbein-Mann,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,345-472,
900,"Spangenberg, Karl",1981,Thüringisches Wörterbuch V. Band 10. und 11. Lieferung Seichtier-spritzen,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,1153-1408,
901,"Lösch, Wolfgang",1995,Thüringisches Wörterbuch I. Band 5. und 6. Lieferung außenwendigs-beterig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,463-718,
902,"Lösch, Wolfgang",1995,Thüringisches Wörterbuch I. Band 5. und 6. Lieferung außenwendigs-beterig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,463-718,
903,"Lösch, Wolfgang",1997,Thüringisches Wörterbuch I. Band 8. Lieferung Blumenkohlsalat-Bremse,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,847-974,
904,"Lösch, Wolfgang",1994,Thüringisches Wörterbuch I. Band 4. Lieferung aufherinan-außenwendig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,335-462,
905,"Lösch, Wolfgang",1998,Thüringisches Wörterbuch I. Band 9. Lieferung Bremsel-Butterhöke,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,eingepackt,
906,"Lösch, Wolfgang",1996,Thüringisches Wörterbuch I. Band 7. Lieferung betestelt-Blumenkohl,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,719-846,
907,"Lösch, Wolfgang",1995,Thüringisches Wörterbuch I. Band 5. und 6. Lieferung außenwendigs-beterig,Berlin,x,E 006 Handbibliothek Dialektologie,Mitte das vordere Regal,5. von oben ,,463-718,
908,"Apel, Klaus",1957,Die Fachsprache der Glasbläser von Lauscha,Lauscha,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,39,
909,"Aljoschin, Dimitri",1990,Empirische Untersuchungen zum gesprochenen Deutsch in der Stadt Jena,Jena,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,65,
910,"Adam, Alfred",1965/66,Die Besonderheiten der Mundart von Pausa im Bereich der vogtländischen Mundart,Erfurt,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,21 + Fragebögen,
911,"Adam, Alfred",1965/66,Probleme der Pausaer Mundart,Erfurt,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,45,
912,"Acker, Ingeborg",1967,Zur Fachsprache und zur sprachlichen Allgemeinsituation im VEB Maxhütte,Erfurt/Jena,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,39 + Anhang,
913,"Bernhardt, Karin",1974,Zum Laut- und Wortschatz der Hainaer Mundart und zu sprachlichen Neuerungen der Gegenwart,Jena,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,91,
914,"Berlit, Gerd",1967,Der Wortschatz des Korbmacherhandwerks von Kleinschmalkalden/Pappenheim,Pappenheim,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,48,
915,"Berlit, Gerd",1968,Der Wortschatz des Korbmacherhandwerks von Kleinschmalkalden/Pappenheim,Pappenheim,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,100,
916,"Borth, Michaela",1995,Untersuchungen zur Dialektsituation in Luisenthal (Landkreis Gotha),Jena,,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,93,
917,"Bratschedl, Heinz",1967,Der Lautstand der Herpfer Ortsmundart Beitrag zur Erforschung des Hennebergischen,Leipzig,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,91,
918,"Baumann, Eva ",1982,Die Umgangssprache in Steinbach-Hallenberg und ihre Auswirkungen auf die Leistungen der Schüler im Muttersprachunterricht,Jena,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,108,
919,"Baugarten, Ulla",1987,"Sprachwandel in der Gegenwart am Beispiel der Sonneberger Mundart, nachgewiesen an Lexik für den Zeitraum von 1969 bis 1987",Erfurt/Mühlhausen,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,80,
920,"Bretschneider, Renate",1967,Vergleich der Mundart und Umgangssprache von Unterbreizbach im Vokalismus,Erfurt,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,57,
921,"Budajewa, Sojelma",1982,Der zeitliche Verlauf gesprochener Sprache in standardnaher und dialektaler Codeform bei Sprechern der fränkisch-hennebergischen Mundart,Jena,Universitätsarchiv Jena,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,65 +18 Anhang,
922,"Bitter, Kerstin",1982,Die Umgangssprache in Tabarz und ihre Auswirkungen auf die Leistungen der Schüler im Muttersprachunterricht,Jena,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,81,
923,"Borngässer, Rosemarie und Schnappauf, Birgit",1979,Diachronische Beschreibung der Rudolstädter Stadtsprache sowie deren Einfluss auf Rechtschreibleistung von Schülern,Jena,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,149,
924,"Both, Ilona",x,"Berufe, gesellschaftliche Klassen und Schichten sowie deren Geltung und Arbeitswelt im Spiegel von Sprichwörtern, Redensarten und Vergleichen, dargestellt nach Band IV des Thüringischen Wörterbuches",Jena,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,99,
925,"Both, Ilona",x,"Berufe, gesellschaftliche Klassen und Schichten sowie deren Geltung und Arbeitswelt im Spiegel von Sprichwörtern, Redensarten und Vergleichen, dargestellt nach Band IV des Thüringischen Wörterbuches",Jena,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,99,
926,"Fahning, Wolfgang",1979,Das Lautinventar der Mundart von Königsee/Kr. Rudolstadt und die Fachsprache der ansässigen Brauereiarbeiter,Jena,FSU Jena Sektion Sprachwissenschaft Fachbereich Deutsch Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,88,
927,"Fahning, Wolfgang",1979,Das Lautinventar der Mundart von Königsee/Kr. Rudolstadt und die Fachsprache der ansässigen Brauereiarbeiter,Jena,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,88,
928,"Bracke, Herbert",1964,"Verzeichnis der laut- und wortgeographischen Einzelkarten zum Unternehmen ""Der hennebergische Sprachraum""",Jena,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,45,
929,"Bracke, Herbert und Bracke, Margarethe",x,Die Dillstädter Mundart - Stammsilbenvokale und Konsonanten; Untergegangenes und untergehendes Wortgut,x,Institut für Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,85,
930,"Döhrer, Evelyn und Reinhardt, Kati",1990,Untersuchungen zur Mundart von Mittelsdorf und Sünna,Zwickau,J85 FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abt. Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,136,
931,"Eichelroth, Jana",1995,Untersuchungen zur Dialektsituation in Gräfenroda (Ilmkreis),Jena,x,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,87,
932,"Eichhorn, Monika",1979,Darstellung der Ortsdialekte von Böhlen und Groszbreitenbach sowie der generationellen Sprachschichtung in Groszbreitenbach anhand von Tonbandaufnahmen,Jena,FSU Jena Sektion Sprachwissenschaft Wissenschaftsbereich Deutsch Abteilung Mundartforschung,E 006 Handbibliothek Dialektologie,Mitte das linke Regal,1. von oben,,98,
